Month,Salesman,Manager,Product,Category, Sales, Profit
10/31/2012,Steven Kerr,Brian Baldwin,Jackets,Cloths,"  4,807 ",  48.07 
10/31/2012,Brian Harris,Brian Baldwin,Jackets,Cloths,"  4,573 ",  365.85 
10/31/2012,Kenneth Lamb,Brian Baldwin,Jackets,Cloths,  866 ,  8.66 
10/31/2012,David Torres,Kimberly Mack,Shirts,Cloths,"  2,435 ",  24.35 
10/31/2012,Brenda Matthews,Kimberly Mack,Shirts,Cloths,"  1,673 ",  16.73 
10/31/2012,Jennifer Johnson,Kimberly Mack,Shirts,Cloths,"  4,026 ",  40.26 
10/31/2012,Kristi Shaw,Kimberly Mack,Shirts,Cloths,"  3,109 ",  31.09 
10/31/2012,Sarah Parks,Brian Baldwin,Shirts,Cloths,"  2,101 ",  63.03 
10/31/2012,Steven Kerr,Brian Baldwin,Shirts,Cloths,"  2,988 ",  29.88 
10/31/2012,Brian Harris,Brian Baldwin,Shirts,Cloths,"  3,021 ",  30.21 
10/31/2012,Kenneth Lamb,Brian Baldwin,Shirts,Cloths,"  3,892 ",  77.84 
10/31/2012,David Torres,Kimberly Mack,Paints,Cloths,"  2,267 ",  22.67 
10/31/2012,Brenda Matthews,Kimberly Mack,Paints,Cloths,"  1,409 ",  70.46 
10/31/2012,Jennifer Johnson,Kimberly Mack,Paints,Cloths,"  3,597 ",  179.83 
10/31/2012,Kristi Shaw,Kimberly Mack,Paints,Cloths,"  3,042 ",  30.42 
10/31/2012,Sarah Parks,Brian Baldwin,Paints,Cloths,"  1,832 ",  18.32 
10/31/2012,Steven Kerr,Brian Baldwin,Paints,Cloths,"  3,882 ",  194.08 
10/31/2012,Brian Harris,Brian Baldwin,Paints,Cloths,"  2,202 ",  110.08 
10/31/2012,Kenneth Lamb,Brian Baldwin,Paints,Cloths,"  1,551 ",  62.03 
10/31/2012,David Torres,Kimberly Mack,Hats,Accesseries,"  2,267 ",  22.67 
10/31/2012,Brenda Matthews,Kimberly Mack,Hats,Accesseries,"  1,906 ",  57.17 
10/31/2012,Jennifer Johnson,Kimberly Mack,Hats,Accesseries,"  2,381 ",  71.42 
10/31/2012,Kristi Shaw,Kimberly Mack,Hats,Accesseries,"  2,492 ",  49.84 
10/31/2012,Sarah Parks,Brian Baldwin,Hats,Accesseries,"  1,583 ",  47.50 
10/31/2012,Steven Kerr,Brian Baldwin,Hats,Accesseries,"  3,928 ",  78.55 
10/31/2012,Brian Harris,Brian Baldwin,Hats,Accesseries,"  1,774 ",  88.72 
10/31/2012,Kenneth Lamb,Brian Baldwin,Hats,Accesseries,"  2,179 ",  87.15 
10/31/2012,David Torres,Kimberly Mack,Pajamas,Cloths,"  3,585 ",  35.85 
10/31/2012,Brenda Matthews,Kimberly Mack,Pajamas,Cloths,"  2,475 ",  74.24 
10/31/2012,Jennifer Johnson,Kimberly Mack,Pajamas,Cloths,"  3,392 ",  67.85 
10/31/2012,Kristi Shaw,Kimberly Mack,Pajamas,Cloths,"  1,520 ",  15.20 
10/31/2012,Sarah Parks,Brian Baldwin,Pajamas,Cloths,"  1,974 ",  59.22 
10/31/2012,Steven Kerr,Brian Baldwin,Pajamas,Cloths,"  3,486 ",  174.29 
10/31/2012,Brian Harris,Brian Baldwin,Pajamas,Cloths,"  3,059 ",  30.59 
10/31/2012,Kenneth Lamb,Brian Baldwin,Pajamas,Cloths,"  3,344 ",  66.89 
11/30/2012,David Torres,Kimberly Mack,Socks,Accesseries,"  3,726 ",  37.26 
11/30/2012,Brenda Matthews,Kimberly Mack,Socks,Accesseries,"  2,526 ",  101.04 
11/30/2012,Jennifer Johnson,Kimberly Mack,Socks,Accesseries,"  3,814 ",  266.98 
11/30/2012,Kristi Shaw,Kimberly Mack,Socks,Accesseries,"  2,416 ",  24.16 
11/30/2012,Sarah Parks,Brian Baldwin,Socks,Accesseries,"  1,485 ",  44.54 
11/30/2012,Steven Kerr,Brian Baldwin,Socks,Accesseries,"  3,614 ",  72.29 
11/30/2012,Brian Harris,Brian Baldwin,Socks,Accesseries,"  1,839 ",  128.75 
11/30/2012,Kenneth Lamb,Brian Baldwin,Socks,Accesseries,"  3,403 ",  102.08 
11/30/2012,David Torres,Kimberly Mack,Shorts,Accesseries,"  3,784 ",  37.84 
11/30/2012,Brenda Matthews,Kimberly Mack,Shorts,Accesseries,"  1,282 ",  38.46 
11/30/2012,Jennifer Johnson,Kimberly Mack,Shorts,Accesseries,"  1,712 ",  68.48 
11/30/2012,Kristi Shaw,Kimberly Mack,Shorts,Accesseries,"  3,621 ",  72.42 
11/30/2012,Sarah Parks,Brian Baldwin,Shorts,Accesseries,"  2,998 ",  59.96 
11/30/2012,Steven Kerr,Brian Baldwin,Shorts,Accesseries,"  2,557 ",  25.57 
11/30/2012,Brian Harris,Brian Baldwin,Shorts,Accesseries,"  2,413 ",  144.80 
11/30/2012,Kenneth Lamb,Brian Baldwin,Shorts,Accesseries,"  2,529 ",  75.87 
11/30/2012,David Torres,Kimberly Mack,Jeans,Cloths,"  1,371 ",  13.71 
11/30/2012,Brenda Matthews,Kimberly Mack,Jeans,Cloths,"  4,890 ",  146.69 
11/30/2012,Jennifer Johnson,Kimberly Mack,Jeans,Cloths,"  2,919 ",  29.19 
11/30/2012,Kristi Shaw,Kimberly Mack,Jeans,Cloths,"  1,511 ",  30.22 
11/30/2012,Sarah Parks,Brian Baldwin,Jeans,Cloths,"  2,809 ",  84.27 
11/30/2012,Steven Kerr,Brian Baldwin,Jeans,Cloths,"  3,552 ",  71.03 
11/30/2012,Brian Harris,Brian Baldwin,Jeans,Cloths,"  4,596 ",  45.96 
11/30/2012,Kenneth Lamb,Brian Baldwin,Jeans,Cloths,"  3,243 ",  64.86 
11/30/2012,David Torres,Kimberly Mack,Coats,Cloths,"  1,971 ",  19.71 
11/30/2012,Brenda Matthews,Kimberly Mack,Coats,Cloths,"  1,691 ",  33.83 
11/30/2012,Jennifer Johnson,Kimberly Mack,Coats,Cloths,"  2,340 ",  23.40 
11/30/2012,Kristi Shaw,Kimberly Mack,Coats,Cloths,"  3,274 ",  32.74 
11/30/2012,Sarah Parks,Brian Baldwin,Coats,Cloths,"  2,151 ",  43.01 
11/30/2012,Steven Kerr,Brian Baldwin,Coats,Cloths,"  2,134 ",  64.01 
11/30/2012,Brian Harris,Brian Baldwin,Coats,Cloths,"  2,814 ",  112.55 
11/30/2012,Kenneth Lamb,Brian Baldwin,Coats,Cloths,"  2,662 ",  106.50 
11/30/2012,David Torres,Kimberly Mack,Sweaters,Cloths,"  2,953 ",  29.53 
11/30/2012,Brenda Matthews,Kimberly Mack,Sweaters,Cloths,"  2,288 ",  91.51 
11/30/2012,Jennifer Johnson,Kimberly Mack,Sweaters,Cloths,  854 ,  8.54 
11/30/2012,Kristi Shaw,Kimberly Mack,Sweaters,Cloths,"  2,542 ",  50.85 
11/30/2012,Sarah Parks,Brian Baldwin,Sweaters,Cloths,"  2,394 ",  47.87 
11/30/2012,Steven Kerr,Brian Baldwin,Sweaters,Cloths,"  3,675 ",  36.75 
11/30/2012,Brian Harris,Brian Baldwin,Sweaters,Cloths,  665 ,  46.52 
11/30/2012,Kenneth Lamb,Brian Baldwin,Sweaters,Cloths,"  4,358 ",  130.73 
11/30/2012,David Torres,Kimberly Mack,Jackets,Cloths,"  1,304 ",  13.04 
11/30/2012,Brenda Matthews,Kimberly Mack,Jackets,Cloths,"  1,816 ",  108.95 
11/30/2012,Jennifer Johnson,Kimberly Mack,Jackets,Cloths,"  1,017 ",  40.70 
11/30/2012,Kristi Shaw,Kimberly Mack,Jackets,Cloths,"  2,268 ",  45.37 
11/30/2012,Sarah Parks,Brian Baldwin,Jackets,Cloths,"  2,498 ",  49.96 
11/30/2012,Steven Kerr,Brian Baldwin,Jackets,Cloths,"  4,759 ",  190.35 
11/30/2012,Brian Harris,Brian Baldwin,Jackets,Cloths,"  4,253 ",  170.12 
11/30/2012,Kenneth Lamb,Brian Baldwin,Jackets,Cloths,  883 ,  8.83 
11/30/2012,David Torres,Kimberly Mack,Shirts,Cloths,"  2,411 ",  24.11 
11/30/2012,Brenda Matthews,Kimberly Mack,Shirts,Cloths,"  1,773 ",  53.20 
11/30/2012,Jennifer Johnson,Kimberly Mack,Shirts,Cloths,"  3,825 ",  114.74 
11/30/2012,Kristi Shaw,Kimberly Mack,Shirts,Cloths,"  3,140 ",  62.81 
11/30/2012,Sarah Parks,Brian Baldwin,Shirts,Cloths,"  2,080 ",  41.60 
11/30/2012,Steven Kerr,Brian Baldwin,Shirts,Cloths,"  3,077 ",  92.32 
11/30/2012,Brian Harris,Brian Baldwin,Shirts,Cloths,"  2,840 ",  198.78 
11/30/2012,Kenneth Lamb,Brian Baldwin,Shirts,Cloths,"  3,892 ",  155.69 
11/30/2012,David Torres,Kimberly Mack,Paints,Cloths,"  2,245 ",  22.45 
11/30/2012,Brenda Matthews,Kimberly Mack,Paints,Cloths,"  1,367 ",  82.02 
11/30/2012,Jennifer Johnson,Kimberly Mack,Paints,Cloths,"  3,669 ",  220.12 
11/30/2012,Kristi Shaw,Kimberly Mack,Paints,Cloths,"  3,012 ",  30.12 
11/30/2012,Sarah Parks,Brian Baldwin,Paints,Cloths,"  1,814 ",  18.14 
11/30/2012,Steven Kerr,Brian Baldwin,Paints,Cloths,"  3,843 ",  38.43 
11/30/2012,Brian Harris,Brian Baldwin,Paints,Cloths,"  2,290 ",  91.59 
11/30/2012,Kenneth Lamb,Brian Baldwin,Paints,Cloths,"  1,582 ",  47.45 
11/30/2012,David Torres,Kimberly Mack,Hats,Accesseries,"  2,267 ",  22.67 
11/30/2012,Brenda Matthews,Kimberly Mack,Hats,Accesseries,"  1,791 ",  35.83 
11/30/2012,Jennifer Johnson,Kimberly Mack,Hats,Accesseries,"  2,309 ",  161.64 
11/30/2012,Kristi Shaw,Kimberly Mack,Hats,Accesseries,"  2,442 ",  48.84 
11/30/2012,Sarah Parks,Brian Baldwin,Hats,Accesseries,"  1,536 ",  15.36 
11/30/2012,Steven Kerr,Brian Baldwin,Hats,Accesseries,"  3,770 ",  150.82 
11/30/2012,Brian Harris,Brian Baldwin,Hats,Accesseries,"  1,703 ",  136.28 
11/30/2012,Kenneth Lamb,Brian Baldwin,Hats,Accesseries,"  2,092 ",  41.83 
11/30/2012,David Torres,Kimberly Mack,Pajamas,Cloths,"  3,585 ",  35.85 
11/30/2012,Brenda Matthews,Kimberly Mack,Pajamas,Cloths,"  2,574 ",  102.95 
11/30/2012,Jennifer Johnson,Kimberly Mack,Pajamas,Cloths,"  3,155 ",  189.30 
11/30/2012,Kristi Shaw,Kimberly Mack,Pajamas,Cloths,"  1,535 ",  30.70 
11/30/2012,Sarah Parks,Brian Baldwin,Pajamas,Cloths,"  1,915 ",  19.15 
11/30/2012,Steven Kerr,Brian Baldwin,Pajamas,Cloths,"  3,556 ",  177.78 
11/30/2012,Brian Harris,Brian Baldwin,Pajamas,Cloths,"  2,876 ",  201.31 
11/30/2012,Kenneth Lamb,Brian Baldwin,Pajamas,Cloths,"  3,278 ",  98.33 
12/31/2012,David Torres,Kimberly Mack,Socks,Accesseries,"  3,689 ",  36.89 
12/31/2012,Brenda Matthews,Kimberly Mack,Socks,Accesseries,"  2,374 ",  23.74 
12/31/2012,Jennifer Johnson,Kimberly Mack,Socks,Accesseries,"  3,776 ",  264.31 
12/31/2012,Kristi Shaw,Kimberly Mack,Socks,Accesseries,"  2,368 ",  23.68 
12/31/2012,Sarah Parks,Brian Baldwin,Socks,Accesseries,"  1,500 ",  44.99 
12/31/2012,Steven Kerr,Brian Baldwin,Socks,Accesseries,"  3,759 ",  150.36 
12/31/2012,Brian Harris,Brian Baldwin,Socks,Accesseries,"  1,747 ",  122.31 
12/31/2012,Kenneth Lamb,Brian Baldwin,Socks,Accesseries,"  3,403 ",  136.10 
12/31/2012,David Torres,Kimberly Mack,Shorts,Accesseries,"  3,784 ",  37.84 
12/31/2012,Brenda Matthews,Kimberly Mack,Shorts,Accesseries,"  1,308 ",  52.31 
12/31/2012,Jennifer Johnson,Kimberly Mack,Shorts,Accesseries,"  1,592 ",  111.45 
12/31/2012,Kristi Shaw,Kimberly Mack,Shorts,Accesseries,"  3,585 ",  71.70 
12/31/2012,Sarah Parks,Brian Baldwin,Shorts,Accesseries,"  3,028 ",  30.28 
12/31/2012,Steven Kerr,Brian Baldwin,Shorts,Accesseries,"  2,659 ",  106.36 
12/31/2012,Brian Harris,Brian Baldwin,Shorts,Accesseries,"  2,558 ",  204.66 
12/31/2012,Kenneth Lamb,Brian Baldwin,Shorts,Accesseries,"  2,478 ",  74.35 
12/31/2012,David Torres,Kimberly Mack,Jeans,Cloths,"  1,371 ",  13.71 
12/31/2012,Brenda Matthews,Kimberly Mack,Jeans,Cloths,"  4,743 ",  142.29 
12/31/2012,Jennifer Johnson,Kimberly Mack,Jeans,Cloths,"  2,978 ",  208.45 
12/31/2012,Kristi Shaw,Kimberly Mack,Jeans,Cloths,"  1,481 ",  14.81 
12/31/2012,Sarah Parks,Brian Baldwin,Jeans,Cloths,"  2,809 ",  84.27 
12/31/2012,Steven Kerr,Brian Baldwin,Jeans,Cloths,"  3,552 ",  177.58 
12/31/2012,Brian Harris,Brian Baldwin,Jeans,Cloths,"  4,596 ",  321.70 
12/31/2012,Kenneth Lamb,Brian Baldwin,Jeans,Cloths,"  3,113 ",  31.13 
12/31/2012,David Torres,Kimberly Mack,Coats,Cloths,"  1,991 ",  19.91 
12/31/2012,Brenda Matthews,Kimberly Mack,Coats,Cloths,"  1,759 ",  17.59 
12/31/2012,Jennifer Johnson,Kimberly Mack,Coats,Cloths,"  2,410 ",  144.60 
12/31/2012,Kristi Shaw,Kimberly Mack,Coats,Cloths,"  3,274 ",  32.74 
12/31/2012,Sarah Parks,Brian Baldwin,Coats,Cloths,"  2,151 ",  64.52 
12/31/2012,Steven Kerr,Brian Baldwin,Coats,Cloths,"  2,112 ",  84.49 
12/31/2012,Brian Harris,Brian Baldwin,Coats,Cloths,"  2,617 ",  78.50 
12/31/2012,Kenneth Lamb,Brian Baldwin,Coats,Cloths,"  2,742 ",  82.27 
12/31/2012,David Torres,Kimberly Mack,Sweaters,Cloths,"  2,983 ",  29.83 
12/31/2012,Brenda Matthews,Kimberly Mack,Sweaters,Cloths,"  2,311 ",  46.21 
12/31/2012,Jennifer Johnson,Kimberly Mack,Sweaters,Cloths,  880 ,  61.60 
12/31/2012,Kristi Shaw,Kimberly Mack,Sweaters,Cloths,"  2,568 ",  25.68 
12/31/2012,Sarah Parks,Brian Baldwin,Sweaters,Cloths,"  2,394 ",  71.81 
12/31/2012,Steven Kerr,Brian Baldwin,Sweaters,Cloths,"  3,491 ",  104.73 
12/31/2012,Brian Harris,Brian Baldwin,Sweaters,Cloths,  638 ,  19.14 
12/31/2012,Kenneth Lamb,Brian Baldwin,Sweaters,Cloths,"  4,401 ",  132.03 
12/31/2012,David Torres,Kimberly Mack,Jackets,Cloths,"  1,304 ",  13.04 
12/31/2012,Brenda Matthews,Kimberly Mack,Jackets,Cloths,"  1,834 ",  110.04 
12/31/2012,Jennifer Johnson,Kimberly Mack,Jackets,Cloths,  946 ,  47.31 
12/31/2012,Kristi Shaw,Kimberly Mack,Jackets,Cloths,"  2,268 ",  45.37 
12/31/2012,Sarah Parks,Brian Baldwin,Jackets,Cloths,"  2,523 ",  25.23 
12/31/2012,Steven Kerr,Brian Baldwin,Jackets,Cloths,"  4,759 ",  190.35 
12/31/2012,Brian Harris,Brian Baldwin,Jackets,Cloths,"  4,466 ",  312.60 
12/31/2012,Kenneth Lamb,Brian Baldwin,Jackets,Cloths,  857 ,  34.26 
12/31/2012,David Torres,Kimberly Mack,Shirts,Cloths,"  2,387 ",  23.87 
12/31/2012,Brenda Matthews,Kimberly Mack,Shirts,Cloths,"  1,702 ",  34.05 
12/31/2012,Jennifer Johnson,Kimberly Mack,Shirts,Cloths,"  3,634 ",  72.67 
12/31/2012,Kristi Shaw,Kimberly Mack,Shirts,Cloths,"  3,140 ",  62.81 
12/31/2012,Sarah Parks,Brian Baldwin,Shirts,Cloths,"  2,122 ",  63.65 
12/31/2012,Steven Kerr,Brian Baldwin,Shirts,Cloths,"  2,954 ",  88.63 
12/31/2012,Brian Harris,Brian Baldwin,Shirts,Cloths,"  2,840 ",  227.17 
12/31/2012,Kenneth Lamb,Brian Baldwin,Shirts,Cloths,"  4,048 ",  121.44 
12/31/2012,David Torres,Kimberly Mack,Paints,Cloths,"  2,222 ",  22.22 
12/31/2012,Brenda Matthews,Kimberly Mack,Paints,Cloths,"  1,326 ",  26.52 
12/31/2012,Jennifer Johnson,Kimberly Mack,Paints,Cloths,"  3,779 ",  37.79 
12/31/2012,Kristi Shaw,Kimberly Mack,Paints,Cloths,"  2,982 ",  29.82 
12/31/2012,Sarah Parks,Brian Baldwin,Paints,Cloths,"  1,796 ",  53.87 
12/31/2012,Steven Kerr,Brian Baldwin,Paints,Cloths,"  3,920 ",  156.79 
12/31/2012,Brian Harris,Brian Baldwin,Paints,Cloths,"  2,175 ",  87.01 
12/31/2012,Kenneth Lamb,Brian Baldwin,Paints,Cloths,"  1,550 ",  62.00 
12/31/2012,David Torres,Kimberly Mack,Hats,Accesseries,"  2,267 ",  22.67 
12/31/2012,Brenda Matthews,Kimberly Mack,Hats,Accesseries,"  1,720 ",  103.18 
12/31/2012,Jennifer Johnson,Kimberly Mack,Hats,Accesseries,"  2,240 ",  111.99 
12/31/2012,Kristi Shaw,Kimberly Mack,Hats,Accesseries,"  2,393 ",  23.93 
12/31/2012,Sarah Parks,Brian Baldwin,Hats,Accesseries,"  1,551 ",  15.51 
12/31/2012,Steven Kerr,Brian Baldwin,Hats,Accesseries,"  3,808 ",  76.16 
12/31/2012,Brian Harris,Brian Baldwin,Hats,Accesseries,"  1,738 ",  69.50 
12/31/2012,Kenneth Lamb,Brian Baldwin,Hats,Accesseries,"  2,050 ",  20.50 
12/31/2012,David Torres,Kimberly Mack,Pajamas,Cloths,"  3,621 ",  36.21 
12/31/2012,Brenda Matthews,Kimberly Mack,Pajamas,Cloths,"  2,599 ",  129.97 
12/31/2012,Jennifer Johnson,Kimberly Mack,Pajamas,Cloths,"  3,187 ",  95.60 
12/31/2012,Kristi Shaw,Kimberly Mack,Pajamas,Cloths,"  1,550 ",  31.01 
12/31/2012,Sarah Parks,Brian Baldwin,Pajamas,Cloths,"  1,895 ",  56.86 
12/31/2012,Steven Kerr,Brian Baldwin,Pajamas,Cloths,"  3,520 ",  105.60 
12/31/2012,Brian Harris,Brian Baldwin,Pajamas,Cloths,"  2,646 ",  211.66 
12/31/2012,Kenneth Lamb,Brian Baldwin,Pajamas,Cloths,"  3,376 ",  101.28 
1/31/2013,David Torres,Kimberly Mack,Socks,Accesseries,"  3,725 ",  37.25 
1/31/2013,Brenda Matthews,Kimberly Mack,Socks,Accesseries,"  2,517 ",  50.34 
1/31/2013,Jennifer Johnson,Kimberly Mack,Socks,Accesseries,"  3,965 ",  277.52 
1/31/2013,Kristi Shaw,Kimberly Mack,Socks,Accesseries,"  2,344 ",  46.88 
1/31/2013,Sarah Parks,Brian Baldwin,Socks,Accesseries,"  1,545 ",  46.34 
1/31/2013,Steven Kerr,Brian Baldwin,Socks,Accesseries,"  3,947 ",  78.94 
1/31/2013,Brian Harris,Brian Baldwin,Socks,Accesseries,"  1,730 ",  138.38 
1/31/2013,Kenneth Lamb,Brian Baldwin,Socks,Accesseries,"  3,300 ",  33.00 
1/31/2013,David Torres,Kimberly Mack,Shorts,Accesseries,"  3,822 ",  38.22 
1/31/2013,Brenda Matthews,Kimberly Mack,Shorts,Accesseries,"  1,282 ",  64.08 
1/31/2013,Jennifer Johnson,Kimberly Mack,Shorts,Accesseries,"  1,497 ",  104.76 
1/31/2013,Kristi Shaw,Kimberly Mack,Shorts,Accesseries,"  3,656 ",  73.13 
1/31/2013,Sarah Parks,Brian Baldwin,Shorts,Accesseries,"  3,028 ",  90.83 
1/31/2013,Steven Kerr,Brian Baldwin,Shorts,Accesseries,"  2,659 ",  132.95 
1/31/2013,Brian Harris,Brian Baldwin,Shorts,Accesseries,"  2,507 ",  175.49 
1/31/2013,Kenneth Lamb,Brian Baldwin,Shorts,Accesseries,"  2,379 ",  95.17 
1/31/2013,David Torres,Kimberly Mack,Jeans,Cloths,"  1,384 ",  13.84 
1/31/2013,Brenda Matthews,Kimberly Mack,Jeans,Cloths,"  4,933 ",  147.98 
1/31/2013,Jennifer Johnson,Kimberly Mack,Jeans,Cloths,"  3,037 ",  182.24 
1/31/2013,Kristi Shaw,Kimberly Mack,Jeans,Cloths,"  1,466 ",  14.66 
1/31/2013,Sarah Parks,Brian Baldwin,Jeans,Cloths,"  2,725 ",  54.49 
1/31/2013,Steven Kerr,Brian Baldwin,Jeans,Cloths,"  3,587 ",  179.35 
1/31/2013,Brian Harris,Brian Baldwin,Jeans,Cloths,"  4,550 ",  136.49 
1/31/2013,Kenneth Lamb,Brian Baldwin,Jeans,Cloths,"  3,207 ",  128.26 
1/31/2013,David Torres,Kimberly Mack,Coats,Cloths,"  1,971 ",  19.71 
1/31/2013,Brenda Matthews,Kimberly Mack,Coats,Cloths,"  1,653 ",  16.53 
1/31/2013,Jennifer Johnson,Kimberly Mack,Coats,Cloths,"  2,482 ",  74.47 
1/31/2013,Kristi Shaw,Kimberly Mack,Coats,Cloths,"  3,307 ",  66.14 
1/31/2013,Sarah Parks,Brian Baldwin,Coats,Cloths,"  2,172 ",  21.72 
1/31/2013,Steven Kerr,Brian Baldwin,Coats,Cloths,"  2,112 ",  21.12 
1/31/2013,Brian Harris,Brian Baldwin,Coats,Cloths,"  2,721 ",  54.43 
1/31/2013,Kenneth Lamb,Brian Baldwin,Coats,Cloths,"  2,770 ",  110.79 
1/31/2013,David Torres,Kimberly Mack,Sweaters,Cloths,"  2,953 ",  29.53 
1/31/2013,Brenda Matthews,Kimberly Mack,Sweaters,Cloths,"  2,218 ",  110.91 
1/31/2013,Jennifer Johnson,Kimberly Mack,Sweaters,Cloths,  854 ,  17.07 
1/31/2013,Kristi Shaw,Kimberly Mack,Sweaters,Cloths,"  2,542 ",  50.84 
1/31/2013,Sarah Parks,Brian Baldwin,Sweaters,Cloths,"  2,370 ",  71.09 
1/31/2013,Steven Kerr,Brian Baldwin,Sweaters,Cloths,"  3,456 ",  69.12 
1/31/2013,Brian Harris,Brian Baldwin,Sweaters,Cloths,  676 ,  13.52 
1/31/2013,Kenneth Lamb,Brian Baldwin,Sweaters,Cloths,"  4,357 ",  174.28 
1/31/2013,David Torres,Kimberly Mack,Jackets,Cloths,"  1,304 ",  13.04 
1/31/2013,Brenda Matthews,Kimberly Mack,Jackets,Cloths,"  1,889 ",  94.45 
1/31/2013,Jennifer Johnson,Kimberly Mack,Jackets,Cloths,  975 ,  58.47 
1/31/2013,Kristi Shaw,Kimberly Mack,Jackets,Cloths,"  2,291 ",  45.82 
1/31/2013,Sarah Parks,Brian Baldwin,Jackets,Cloths,"  2,523 ",  75.69 
1/31/2013,Steven Kerr,Brian Baldwin,Jackets,Cloths,"  4,759 ",  95.17 
1/31/2013,Brian Harris,Brian Baldwin,Jackets,Cloths,"  4,287 ",  342.96 
1/31/2013,Kenneth Lamb,Brian Baldwin,Jackets,Cloths,  891 ,  35.63 
1/31/2013,David Torres,Kimberly Mack,Shirts,Cloths,"  2,411 ",  24.11 
1/31/2013,Brenda Matthews,Kimberly Mack,Shirts,Cloths,"  1,787 ",  71.49 
1/31/2013,Jennifer Johnson,Kimberly Mack,Shirts,Cloths,"  3,815 ",  190.76 
1/31/2013,Kristi Shaw,Kimberly Mack,Shirts,Cloths,"  3,109 ",  31.09 
1/31/2013,Sarah Parks,Brian Baldwin,Shirts,Cloths,"  2,100 ",  21.00 
1/31/2013,Steven Kerr,Brian Baldwin,Shirts,Cloths,"  2,925 ",  29.25 
1/31/2013,Brian Harris,Brian Baldwin,Shirts,Cloths,"  2,840 ",  56.79 
1/31/2013,Kenneth Lamb,Brian Baldwin,Shirts,Cloths,"  4,007 ",  40.07 
1/31/2013,David Torres,Kimberly Mack,Paints,Cloths,"  2,222 ",  22.22 
1/31/2013,Brenda Matthews,Kimberly Mack,Paints,Cloths,"  1,246 ",  37.39 
1/31/2013,Jennifer Johnson,Kimberly Mack,Paints,Cloths,"  4,005 ",  160.22 
1/31/2013,Kristi Shaw,Kimberly Mack,Paints,Cloths,"  2,952 ",  59.04 
1/31/2013,Sarah Parks,Brian Baldwin,Paints,Cloths,"  1,760 ",  52.79 
1/31/2013,Steven Kerr,Brian Baldwin,Paints,Cloths,"  4,037 ",  40.37 
1/31/2013,Brian Harris,Brian Baldwin,Paints,Cloths,"  2,240 ",  67.21 
1/31/2013,Kenneth Lamb,Brian Baldwin,Paints,Cloths,"  1,519 ",  15.19 
1/31/2013,David Torres,Kimberly Mack,Hats,Accesseries,"  2,267 ",  22.67 
1/31/2013,Brenda Matthews,Kimberly Mack,Hats,Accesseries,"  1,616 ",  48.49 
1/31/2013,Jennifer Johnson,Kimberly Mack,Hats,Accesseries,"  2,128 ",  42.56 
1/31/2013,Kristi Shaw,Kimberly Mack,Hats,Accesseries,"  2,393 ",  47.86 
1/31/2013,Sarah Parks,Brian Baldwin,Hats,Accesseries,"  1,520 ",  45.61 
1/31/2013,Steven Kerr,Brian Baldwin,Hats,Accesseries,"  3,694 ",  73.88 
1/31/2013,Brian Harris,Brian Baldwin,Hats,Accesseries,"  1,859 ",  130.14 
1/31/2013,Kenneth Lamb,Brian Baldwin,Hats,Accesseries,"  2,091 ",  41.81 
1/31/2013,David Torres,Kimberly Mack,Pajamas,Cloths,"  3,621 ",  36.21 
1/31/2013,Brenda Matthews,Kimberly Mack,Pajamas,Cloths,"  2,470 ",  148.17 
1/31/2013,Jennifer Johnson,Kimberly Mack,Pajamas,Cloths,"  3,218 ",  160.92 
1/31/2013,Kristi Shaw,Kimberly Mack,Pajamas,Cloths,"  1,519 ",  30.39 
1/31/2013,Sarah Parks,Brian Baldwin,Pajamas,Cloths,"  1,952 ",  39.05 
1/31/2013,Steven Kerr,Brian Baldwin,Pajamas,Cloths,"  3,485 ",  69.70 
1/31/2013,Brian Harris,Brian Baldwin,Pajamas,Cloths,"  2,778 ",  111.12 
1/31/2013,Kenneth Lamb,Brian Baldwin,Pajamas,Cloths,"  3,241 ",  97.23 
2/28/2013,David Torres,Kimberly Mack,Socks,Accesseries,"  3,688 ",  36.88 
2/28/2013,Brenda Matthews,Kimberly Mack,Socks,Accesseries,"  2,492 ",  124.58 
2/28/2013,Jennifer Johnson,Kimberly Mack,Socks,Accesseries,"  3,965 ",  118.94 
2/28/2013,Kristi Shaw,Kimberly Mack,Socks,Accesseries,"  2,321 ",  23.21 
2/28/2013,Sarah Parks,Brian Baldwin,Socks,Accesseries,"  1,498 ",  44.95 
2/28/2013,Steven Kerr,Brian Baldwin,Socks,Accesseries,"  3,868 ",  38.68 
2/28/2013,Brian Harris,Brian Baldwin,Socks,Accesseries,"  1,643 ",  98.60 
2/28/2013,Kenneth Lamb,Brian Baldwin,Socks,Accesseries,"  3,201 ",  96.04 
2/28/2013,David Torres,Kimberly Mack,Shorts,Accesseries,"  3,822 ",  38.22 
2/28/2013,Brenda Matthews,Kimberly Mack,Shorts,Accesseries,"  1,269 ",  25.38 
2/28/2013,Jennifer Johnson,Kimberly Mack,Shorts,Accesseries,"  1,512 ",  105.81 
2/28/2013,Kristi Shaw,Kimberly Mack,Shorts,Accesseries,"  3,656 ",  36.56 
2/28/2013,Sarah Parks,Brian Baldwin,Shorts,Accesseries,"  2,937 ",  88.11 
2/28/2013,Steven Kerr,Brian Baldwin,Shorts,Accesseries,"  2,765 ",  55.31 
